"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1996","1996","PC","Percentage","0","Units",,,11.855,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1997","1997","PC","Percentage","0","Units",,,12.602,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1998","1998","PC","Percentage","0","Units",,,12.467,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","1999","1999","PC","Percentage","0","Units",,,12.643,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2000","2000","PC","Percentage","0","Units",,,12.327,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2001","2001","PC","Percentage","0","Units",,,11.487,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2002","2002","PC","Percentage","0","Units",,,11.661,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2003","2003","PC","Percentage","0","Units",,,11.389,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2004","2004","PC","Percentage","0","Units",,,11.515,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2005","2005","PC","Percentage","0","Units",,,11.514,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2006","2006","PC","Percentage","0","Units",,,11.921,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2007","2007","PC","Percentage","0","Units",,,13.064,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2008","2008","PC","Percentage","0","Units",,,13.081,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2009","2009","PC","Percentage","0","Units",,,12.1,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2010","2010","PC","Percentage","0","Units",,,13.338,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2011","2011","PC","Percentage","0","Units",,,13.382,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2012","2012","PC","Percentage","0","Units",,,12.798,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2013","2013","PC","Percentage","0","Units",,,12.596,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2014","2014","PC","Percentage","0","Units",,,13.189,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2015","2015","PC","Percentage","0","Units",,,14.077,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2016","2016","PC","Percentage","0","Units",,,14.292,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2017","2017","PC","Percentage","0","Units",,,14.751,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2018","2018","PC","Percentage","0","Units",,,14.779,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2019","2019","PC","Percentage","0","Units",,,15.41,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2020","2020","PC","Percentage","0","Units",,,16.494,,
"DEU","Germany","GHG","Greenhouse gases","ENER_MANUF_P","1A2 - Manufacturing industries and construction","2021","2021","PC","Percentage","0","Units",,,16.581,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1990","1990","PC","Percentage","0","Units",,,83.451,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1991","1991","PC","Percentage","0","Units",,,83.582,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1992","1992","PC","Percentage","0","Units",,,82.967,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1993","1993","PC","Percentage","0","Units",,,82.833,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1994","1994","PC","Percentage","0","Units",,,82.178,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1995","1995","PC","Percentage","0","Units",,,82.324,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1996","1996","PC","Percentage","0","Units",,,82.875,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1997","1997","PC","Percentage","0","Units",,,82.667,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1998","1998","PC","Percentage","0","Units",,,83.627,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","1999","1999","PC","Percentage","0","Units",,,83.996,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2000","2000","PC","Percentage","0","Units",,,83.884,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2001","2001","PC","Percentage","0","Units",,,84.577,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2002","2002","PC","Percentage","0","Units",,,84.781,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2003","2003","PC","Percentage","0","Units",,,84.569,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2004","2004","PC","Percentage","0","Units",,,84.448,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2005","2005","PC","Percentage","0","Units",,,84.551,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2006","2006","PC","Percentage","0","Units",,,84.959,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2007","2007","PC","Percentage","0","Units",,,84.544,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2008","2008","PC","Percentage","0","Units",,,85.03,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2009","2009","PC","Percentage","0","Units",,,84.871,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2010","2010","PC","Percentage","0","Units",,,85.836,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2011","2011","PC","Percentage","0","Units",,,85.543,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2012","2012","PC","Percentage","0","Units",,,85.751,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2013","2013","PC","Percentage","0","Units",,,86.076,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2014","2014","PC","Percentage","0","Units",,,85.386,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2015","2015","PC","Percentage","0","Units",,,85.631,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2016","2016","PC","Percentage","0","Units",,,85.564,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2017","2017","PC","Percentage","0","Units",,,84.959,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2018","2018","PC","Percentage","0","Units",,,84.907,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2019","2019","PC","Percentage","0","Units",,,84.466,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2020","2020","PC","Percentage","0","Units",,,83.912,,
"DEU","Germany","GHG","Greenhouse gases","ENER_P","1 - Energy","2021","2021","PC","Percentage","0","Units",,,84.48,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1990","1990","PC","Percentage","0","Units",,,13.137,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1991","1991","PC","Percentage","0","Units",,,13.891,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1992","1992","PC","Percentage","0","Units",,,14.992,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1993","1993","PC","Percentage","0","Units",,,15.497,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1994","1994","PC","Percentage","0","Units",,,15.396,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1995","1995","PC","Percentage","0","Units",,,15.832,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1996","1996","PC","Percentage","0","Units",,,15.57,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1997","1997","PC","Percentage","0","Units",,,16.105,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1998","1998","PC","Percentage","0","Units",,,16.777,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1999","1999","PC","Percentage","0","Units",,,17.821,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2000","2000","PC","Percentage","0","Units",,,17.491,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2001","2001","PC","Percentage","0","Units",,,16.888,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2002","2002","PC","Percentage","0","Units",,,17.013,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2003","2003","PC","Percentage","0","Units",,,16.449,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2004","2004","PC","Percentage","0","Units",,,16.72,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2005","2005","PC","Percentage","0","Units",,,16.333,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2006","2006","PC","Percentage","0","Units",,,15.839,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2007","2007","PC","Percentage","0","Units",,,15.954,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2008","2008","PC","Percentage","0","Units",,,15.922,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2009","2009","PC","Percentage","0","Units",,,17.026,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2010","2010","PC","Percentage","0","Units",,,16.503,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2011","2011","PC","Percentage","0","Units",,,17.191,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2012","2012","PC","Percentage","0","Units",,,16.92,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2013","2013","PC","Percentage","0","Units",,,17.023,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2014","2014","PC","Percentage","0","Units",,,17.888,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2015","2015","PC","Percentage","0","Units",,,18.153,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2016","2016","PC","Percentage","0","Units",,,18.439,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2017","2017","PC","Percentage","0","Units",,,19.136,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2018","2018","PC","Percentage","0","Units",,,19.285,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2019","2019","PC","Percentage","0","Units",,,20.748,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2020","2020","PC","Percentage","0","Units",,,19.999,,
"DEU","Germany","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2021","2021","PC","Percentage","0","Units",,,19.416,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,97.129,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,100.043,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,95.088,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,98.401,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,95.26,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,97.882,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,92.823,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,70.68,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,63.939,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,62.986,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,66.532,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,65.083,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,64.662,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,67.52,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,64.722,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,63.432,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,68.533,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,66.343,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,67.008,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,53.242,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,53.26,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,53.504,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,53.764,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,54.704,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,54.613,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,54.348,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,53.435,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,51.175,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,49.79,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,48.342,,
"DEU","Germany","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,48.041,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,100,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,76.885,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,104.958,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,114.125,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,110.229,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,97.167,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,129.594,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,113.667,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,177.604,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,281.646,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,331.604,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,501.3,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,404.65,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,174.75,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,430.173,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,422.694,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,892.931,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,889.632,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,511.73,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,233,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,294.75,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,172.75,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,162,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,167.25,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,170.75,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,159.25,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,157,,
"DEU","Germany","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2021","2021","IDX","Index","0","Units",,,213,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,92.055,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,91.794,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,91.677,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,97.366,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,102.181,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,77.822,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,76.01,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,74.452,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,71.902,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,40.241,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,34.945,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,35.936,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,22.219,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,18.097,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,19.285,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,15.8,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,13.12,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,16.745,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,22.77,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,9.634,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,5.428,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,5.786,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,5.895,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,4.575,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,5.006,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,3.741,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,4.35,,
"DEU","Germany","HFC_PFC","Unspecified mix of HFCs and PFCs","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,3.854,,
